"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 16:45:41 -0700","drug-drug-interaction","evidence-supports","potentiated the cognitive and motor effects of alcohol in a clinical trial in subjects with selected psychotic disorders, and alcoholic beverages should be limited while taking quetiapine .  ","Quetiapine exposure is increased by the prototype CYP3A4 inhibitors (e.g., ketoconazole, itraconazole, indinavir, ritonavir, nefazodone, etc.). and decreased by the prototype CYP3A4 inducers (e..g, phenytoin, carbamazepine, rifampin, avasimibe, St. John’s wort etc.).","","ncit:positive","ncit:Qualitative","quetiapine exposure is decreased by CYP3A4 inducers","carbamazepine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"Quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/036db1f2-52b3-42a0-acf9-817b7ba8c724.html","2015-12-08 18:52:09 -0700","DDI-clinical-trial","evidence-challenges","did not affect the pharmacokinetics of ziprasidone .     ","Ziprasidone at a dose of 40 mg twice daily administered concomitantly with lithium at a dose of 450 mg twice daily for 7 days did not affect the steady-state level or renal clearance of lithium. Ziprasidone dosed adjunctively to lithium in a maintenance trial of bipolar patients did not affect mean therapeutic lithium levels.","","ncit:negative","ncit:quantitative",,"Ziprasidone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","lithium","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","450","BID","Oral","7","BID","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:22:19 -0800","drug-drug-interaction","evidence-supports","    Immunosuppressive Agents   ","There have been reports of increased blood concentrations of cyclosporine and tacrolimus into toxic ranges when patients received these drugs concomitantly with nefazodone. Both cyclosporine and tacrolimus are substrates of CYP3A4, and nefazodone is known to inhibit this enzyme. If either cyclosporine or tacrolimus is administered with nefazodone, blood concentrations of the immunosuppressive agent should be monitored and dosage adjusted accordingly.","","ncit:positive","ncit:Qualitative","eports of increased blood concentrations","tacrolimus","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/fdbfe194-b845-42c5-bb87-a48118bc72e7.html","2016-03-31 12:22:57 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4.  ","Elevated plasma levels of HMG-CoA reductase inhibitory activity increases the risk of myopathy and rhabdomyolysis, particularly with higher doses of simvastatin. [See Warnings and Precautions (5.1) and Clinical Pharmacology (12.3).] Concomitant use of drugs labeled as having a strong inhibitory effect on CYP3A4 is contraindicated [see Contraindications (4)]. If treatment with itraconazole, ketoconazole, posaconazole, voriconazole, erythromycin, clarithromycin or telithromycin is unavoidable, therapy with simvastatin must be suspended during the course of treatment.","","ncit:positive","ncit:Qualitative","strong inhibitor of CYP3A4 may elevate simvastatin plasma level","simvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","voriconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 16:34:30 -0700","drug-drug-interaction","evidence-supports","","Quetiapine exposure is increased by the prototype CYP3A4 inhibitors (e.g., ketoconazole, itraconazole, indinavir, ritonavir, nefazodone, etc.)",". and decreased by the prototype CYP3A4 inducers (e..g,","ncit:positive","ncit:Qualitative","quetiapine exposure is increased by CYP3A4 inhibitors","itraconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"Quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 16:45:41 -0700","drug-drug-interaction","evidence-supports","potentiated the cognitive and motor effects of alcohol in a clinical trial in subjects with selected psychotic disorders, and alcoholic beverages should be limited while taking quetiapine .  ","Quetiapine exposure is increased by the prototype CYP3A4 inhibitors (e.g., ketoconazole, itraconazole, indinavir, ritonavir, nefazodone, etc.). and decreased by the prototype CYP3A4 inducers (e..g, phenytoin, carbamazepine, rifampin, avasimibe, St. John’s wort etc.).","","ncit:positive","ncit:Qualitative","quetiapine exposure is decreased by CYP3A4 inducers","Quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","avasimibe","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c6e131fe-e7df-4876-83f7-9156fc4e8228.html","2016-03-14 15:11:38 -0700","drug-drug-interaction","evidence-supports","   7.9 Oral Contraceptives  ","Co-administration of LIPITOR and an oral contraceptive increased AUC values for norethindrone and ethinyl estradiol [see Clinical Pharmacology (12.3)]. These increases should be considered when selecting an oral contraceptive for a woman taking LIPITOR","","ncit:positive","ncit:Qualitative","Co-administration of LIPITOR and an oral contraceptive increased AUC values for norethindrone and ethinyl estradiol","LIPITOR","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"ethinyl estradiol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:43:26 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]","","ncit:positive","ncit:Qualitative","Sertraline can increase clozapine levels","sertraline","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 17:36:33 -0700","drug-drug-interaction","evidence-challenges","."," In a single-dose drug interaction study there were no pharmacokinetic or pharmacodynamic interactions observed after concomitant administration of naproxen or aspirin (acetylsalicylic acid) with XARELTO.","","ncit:negative","ncit:Qualitative","no pharmacokinetic or pharmacodynamic interactions observed after concomitant administration of naproxen or aspirin (acetylsalicylic acid) with XARELTO.","XARELTO","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","aspirin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:41:56 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]","","ncit:positive","ncit:Qualitative","Fluoxetine can increase clozapine levels","clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 16:50:39 -0700","drug-drug-interaction","evidence-supports","","Coadministration of ketoconazole, a potent inhibitor of cytochrome CYP3A4, resulted in significant increase in quetiapine exposure."," The dose of","ncit:positive","ncit:Qualitative","significantly increased quetiapine exposure","quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 11:47:05 -0800","DDI-clinical-trial","evidence-challenges","are coadministered; plasma level monitoring for digoxin is recommended.  ","Propranolol – The coadministration of nefazodone (200 mg BID) and propranolol (40 mg BID) for 5.5 days to healthy male volunteers (n = 18), including 3 poor and 15 extensive CYP2D6 metabolizers, resulted in 30% and 14% reductions in Cmax and AUC of propranolol, respectively, and a 14% reduction in Cmax for the metabolite, 4-hydroxypropranolol. The kinetics of nefazodone, hydroxynefazodone, and triazole-dione were not affected by coadministration of propranolol. However, Cmax, Cmin, and AUC of m-chlorophenylpiperazine were increased by 23%, 54%, and 28%, respectively. No change in initial dose of either drug is necessary and dose adjustments should be made on the basis of clinical response.","","ncit:negative","ncit:quantitative",,"hydroxynefazodone","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","200","propranolol","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","BID","Oral","5.5","BID","Oral","5.5","18","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:21:50 -0700","drug-drug-interaction","evidence-supports","","Results from drug interaction studies and population PK analyses from clinical studies indicate coadministration of XARELTO with a combined P-gp and strong CYP3A4 inducer (e.g., rifampicin, phenytoin) decreased rivaroxaban exposure by up to 50%."," Similar decreases in pharmacodynamic effects were also observed. These decreases in exposure to","ncit:positive","ncit:Qualitative","decreased rivaroxaban exposure by up to 50%.","rifampicin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 14:33:34 -0800","DDI-clinical-trial","evidence-supports","in ‘Poor Metabolizers’ and Potential Interaction With Drugs That Inhibit and/or Are Metabolized by Cytochrome P450 Isozymes.   Fluoxetine – "," When fluoxetine (20 mg QD) and nefazodone (200 mg BID) were administered at steady state there were no changes in the pharmacokinetic parameters for fluoxetine or its metabolite, norfluoxetine. Similarly, there were no changes in the pharmacokinetic parameters of nefazodone or HO-NEF; however, the mean AUC levels of the nefazodone metabolites mCPP and triazole-dione increased by 3 to 6 fold and 1.3 fold, respectively","","ncit:positive","ncit:quantitative",,"mCPP","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","200","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","BID","Oral","UNK","QD","Oral","UNK","UNK","3 to 6","Percent","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a971ea18-40cf-4a01-b696-180ccc3fddb5.html","2016-02-29 14:04:47 -0700","drug-drug-interaction","evidence-supports","Antihypertensive effects of guanethidine and related compounds may be counteracted when phenothiazines are used concomitantly.  ","Concomitant administration of propranolol with phenothiazines results in increased plasma levels of both drugs.","","ncit:positive","ncit:Qualitative","results in increased plasma levels of both drugs","propranolol","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"phenothiazines","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/aad8b373-0aec-4efb-8e61-3d8114b31127.html","2016-03-31 12:54:41 -0700","drug-drug-interaction","evidence-challenges","Pharmacokinetic data in the pediatric population are not available.   Drug-Drug Interactions:   ","Data from drug-drug interactions studies involving coadministration of gemfibrozil, niacin, itraconazole, erythromycin, tolbutamide or clopidogrel indicate that the PK disposition of fluvastatin is not significantly altered when fluvastatin is coadministered with any of these drugs.","","ncit:negative","ncit:Qualitative","PK disposition of fluvastatin is not significantly altered when fluvastatin is coadministered with gemfibrozil","gemfibrozil","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"fluvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d5051fbc-846b-4946-82df-341fb1216341.html","2016-02-16 12:34:19 -0700","DDI-clinical-trial","evidence-supports","","Fluvoxamine, a CYP1A2 inhibitor, decreases the clearance of olanzapine. This results in a mean increase in olanzapine Cmax following fluvoxamine of 54% in female nonsmokers and 77% in male smokers. The mean increase in olanzapine AUC is 52% and 108%, respectively."," Lower doses of","ncit:positive","ncit:quantitative","range in AUC and Cmax changes for female nonsmokers and male smokers","fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","olanzapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","52-108","Percent","Increase","UNK","UNK","UNK","54 - 77\\\\n54-77","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d76d5540-7bae-4719-8166-f2a9106338df.html","2016-05-09 19:24:20 -0700","drug-drug-interaction","evidence-challenges",", but there was an additive effect of decreased alertness. ","Similarly, chlorpromazine in combination with zolpidem produced no pharmacokinetic interaction, but there was an additive effect of decreased alertness and psychomotor performance [see Clinical Pharmacology (12.3)].","","ncit:negative","ncit:Qualitative","produced no pharmacokinetic interaction,","zolpidem","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","chlorpromazine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4b0700c9-b417-4c3a-b36f-de461e125bd3.html","2015-11-29 13:36:22 -0700","DDI-clinical-trial","evidence-challenges","","No clinically relevant effect was observed on steady state lithium exposure following coadministration with multiple daily doses of BRINTELLIX."," Multiple doses of","ncit:negative","ncit:quantitative",,"lithium","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","BRINTELLIX","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a971ea18-40cf-4a01-b696-180ccc3fddb5.html","2016-02-29 16:08:19 -0500","drug-drug-interaction","evidence-supports","results in increased plasma levels of both drugs .  ","Phenothiazines may lower the convulsive threshold; dosage adjustments of anticonvulsants may be necessary. Potentiation of anticonvulsant effects does not occur. However, it has been reported that phenothiazines may interfere with the metabolism of Dilantin®‡ (phenytoin) and thus precipitate Dilantin (phenytoin) toxicity.","","ncit:positive","ncit:Qualitative","phenothiazines may precipitate Dilantin toxicity","Dilantin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Phenothiazines","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e9481622-7cc6-418a-acb6-c5450daae9b0.html","2016-04-12 11:01:28 -0700","drug-drug-interaction","evidence-challenges","and Drug Interactions (7) ] .  ","In dedicated studies conducted in healthy subjects, famotidine, atenolol, prasugrel, and enoxaparin did not meaningfully alter the pharmacokinetics of apixaban.","","ncit:negative","ncit:Qualitative","enoxaparin did not meaningfully alter the pharmacokinetics of apixaban","enoxaparin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"apixaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/520428f1-2cd5-447f-8782-c8505ce65b72.html","2016-03-30 16:11:19 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4. ","Strong inhibitors of CYP3A4 (e.g., itraconazole, ketoconazole, posaconazole, voriconazole, clarithromycin, telithromycin, HIV protease inhibitors, boceprevir, telaprevir, nefazodone, erythromycin, and cobicistat-containing products), and grapefruit juice increase the risk of myopathy by reducing the elimination of lovastatin. (See CONTRAINDICATIONS, WARNINGS, Myopathy/Rhabdomyolysis, and CLINICAL PHARMACOLOGY, Pharmacokinetics.)","","ncit:positive","ncit:Qualitative","posaconazole is a strong inhibitor of CYP3A4 and reduces the elimination of lovastatin","lovastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","posaconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/520428f1-2cd5-447f-8782-c8505ce65b72.html","2016-03-30 19:19:02 -0400","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4. ","Strong inhibitors of CYP3A4 (e.g., itraconazole, ketoconazole, posaconazole, voriconazole, clarithromycin, telithromycin, HIV protease inhibitors, boceprevir, telaprevir, nefazodone, erythromycin, and cobicistat-containing products), and grapefruit juice increase the risk of myopathy by reducing the elimination of lovastatin. (See CONTRAINDICATIONS, WARNINGS, Myopathy/Rhabdomyolysis, and CLINICAL PHARMACOLOGY, Pharmacokinetics.)","","ncit:positive","ncit:Qualitative","Cobicistat is a strong inhibitor of CYP3A4 and reduces the elimination of lovastatin","lovastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","cobicistat","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:06:08 -0800","DDI-clinical-trial","evidence-supports","were increased by 23%, 54%, and 28%, respectively. No change in initial dose of either drug is necessary and dose adjustments should be made on the basis of clinical response.  ","HMG-CoA Reductase Inhibitors – When single 40 mg doses of simvastatin or atorvastatin, both substrates of CYP3A4, were given to healthy adult volunteers who had received nefazodone hydrochloride, 200 mg BID for 6 days, approximately 20 fold increases in plasma concentrations of simvastatin and simvastatin acid and 3 to 4 fold increases in plasma concentrations of atorvastatin and atorvastatin lactone were seen. These effects appear to be due to the inhibition of CYP3A4 by nefazodone because, in the same study, nefazodone had no significant effect on the plasma concentrations of pravastatin, which is not metabolized by CYP3A4 to a clinically significant extent","","ncit:positive","ncit:quantitative","entered plasma concentration as AUC","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","atorvastatin lactone","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","40","SD","Oral","1","BID","Oral","6","UNK","3 to 4","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 10:42:44 -0800","DDI-clinical-trial","evidence-challenges","or its metabolite, 2-hydroxy desipramine .  ","There were also no changes in the pharmacokinetics of nefazodone or its triazole-dione metabolite, but the AUC and Cmax of mCPP increased by 44% and 48%, respectively, while the AUC of HO-NEF decreased by 19%. No changes in doses of either nefazodone or desipramine are necessary when the two drugs are given concomitantly. Subsequent dose adjustments should be made on the basis of clinical response.","","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","150","desipramine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","75","BID","Oral","UNK","QD","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4b0700c9-b417-4c3a-b36f-de461e125bd3.html","2015-11-29 13:44:17 -0700","DDI-clinical-trial","evidence-challenges","","Coadministration of aspirin 150 mg/day with multiple daily doses of BRINTELLIX had no significant inhibitory effect on platelet aggregation or pharmacokinetics of aspirin and salicylic acid [see Drug Interactions (7.4)]."," Patients receiving other drugs that interfere with hemostasis should be carefully monitored when","ncit:negative","ncit:quantitative",,"BRINTELLIX","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","aspirin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","150","Daily","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5429f134-839f-4ffc-9944-55f51238def8.html","2015-12-18 15:57:58 -0500","DDI-clinical-trial","evidence-supports","on the pharmacokinetics of other co-administered drugs are summarized in Figure 2 .  ","Coadministration of paroxetine with SAPHRIS caused a two-fold increase in the maximum plasma concentrations and    systemic exposure of paroxetine. Asenapine enhances the inhibitory effects of paroxetine on its own metabolism by CYP2D6.","","ncit:positive","ncit:quantitative",,"paroxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","SAPHRIS","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","2","Fold","Increase","UNK","UNK","UNK","2","Fold","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 10:44:04 -0800","DDI-clinical-trial","evidence-challenges","or its metabolite, 2-hydroxy desipramine .  ","There were also no changes in the pharmacokinetics of nefazodone or its triazole-dione metabolite, but the AUC and Cmax of mCPP increased by 44% and 48%, respectively, while the AUC of HO-NEF decreased by 19%. No changes in doses of either nefazodone or desipramine are necessary when the two drugs are given concomitantly. Subsequent dose adjustments should be made on the basis of clinical response.","","ncit:negative","ncit:quantitative",,"desipramine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","75","triazole-dione","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","150","BID","Oral","UNK","QD","Oral","UNK","UNK","UNK","UNK","UNK","UNKUNUNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 15:35:32 -0700","DDI-clinical-trial","evidence-supports","trough levels were observed in patients who received amiodarone .   ","Quinidine: Quinidine was given as a 200 mg dose every 2 hours up to a total dose of 1000 mg. Dabigatran etexilate was given over 3 consecutive days, the last evening dose on Day 3 with or without quinidine pre-dosing. Concomitant quinidine administration increased dabigatran’s AUC and Cmax by 53% and 56%, respectively.","","ncit:positive","ncit:quantitative","Note: quinidine regimen marked as unknown since Q2H up to 1000mg","quinidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","up to 1000","dabigatran","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","3","UNK","Oral","UNK","UNK","53","Percent","Increase","UNKUNUNK","UNK","UNK","56","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/43452bf8-76e7-47a9-a5d8-41fe84d061f0.html","2015-11-29 14:46:00 -0700","DDI-clinical-trial","evidence-supports","","Fluoxetine: Co-administration of fluoxetine (20 mg twice daily for 21 days), a potent inhibitor of CYP2D6, with a single 3 mg dose of iloperidone to 23 healthy volunteers, ages 29 to 44 years, who were classified as CYP2D6 extensive metabolizers, increased the AUC of iloperidone and its metabolite P88, by about 2- to 3-fold, and decreased the AUC of its metabolite P95 by one-half. Iloperidone doses should be reduced by one-half when administered with fluoxetine. ","When","ncit:positive","ncit:quantitative",,"P88","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","3","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","SD","Oral","1","BID","Oral","21","23","2 to 3","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:43:01 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]","","ncit:positive","ncit:Qualitative","Terbinafine can increase clozapine levels","clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","terbinafine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 16:08:43 -0700","drug-drug-interaction","evidence-challenges","Impact of Dabigatran on Other Drugs  ","In clinical studies exploring CYP3A4, CYP2C9, P-gp and other pathways, dabigatran did not meaningfully alter the pharmacokinetics of amiodarone, atorvastatin, clarithromycin, diclofenac, clopidogrel, digoxin, pantoprazole, or ranitidine.","","ncit:negative","ncit:Qualitative","dabigatran did not meaningfully alter the pharmacokinetics of ranitidine","ranitidine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","dabigatran","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
